"","UTLA20CD","year","gdp_deflation_multiplier","population","total_welfare","quarter","deflated_per_person_benefits","time"
"382","E06000007",2011,1.17602784833945,202709,57971357.57,2,336.324144011188,10
"383","E06000007",2011,1.17602784833945,202709,57461581.4,4,333.366648427174,12
"384","E06000007",2011,1.17602784833945,202709,58658723.6,2,340.31193731727,10
"385","E06000007",2011,1.17602784833945,202709,57570342.8,1,333.997633904999,9
"386","E06000007",2012,1.15846665353738,203795,58958630.49,2,335.148592266234,14
"387","E06000007",2012,1.15846665353738,203795,60924991.2,2,346.326311598706,14
"388","E06000007",2012,1.15846665353738,203795,59609373.8933333,1,338.847723907202,13
"389","E06000007",2012,1.15846665353738,203795,59467226.6933333,3,338.039692350521,15
"390","E06000007",2012,1.15846665353738,203795,59179064.8133333,4,336.401644661419,16
"391","E06000007",2013,1.13525418341167,205165,60286357.56,2,333.586818524804,18
"392","E06000007",2013,1.13525418341167,205165,60370947.72,3,334.054887313416,19
"393","E06000007",2013,1.13525418341167,205165,60436112.97,2,334.415470856786,18
"394","E06000007",2013,1.13525418341167,205165,59944806.6266667,4,331.696890291846,20
"395","E06000007",2013,1.13525418341167,205165,60335798.1333333,1,333.860391588957,17
"396","E06000007",2014,1.11515043379352,206681,56357785,1,304.079273810325,21
"397","E06000007",2014,1.11515043379352,206681,57097534.46,3,308.07060311112,23
"398","E06000007",2014,1.11515043379352,206681,57597812.96,2,310.769863257396,22
"399","E06000007",2014,1.11515043379352,206681,56442224.3866667,4,304.534867786891,24
"400","E06000007",2014,1.11515043379352,206681,56741216.72,2,306.148085403496,22
"401","E06000007",2015,1.09997690048509,207781,55964143.0466667,4,296.269940980054,28
"402","E06000007",2015,1.09997690048509,207781,55895092.4066667,1,295.904392113874,25
"403","E06000007",2015,1.09997690048509,207781,56461247.8666667,3,298.901576303398,27
"404","E06000007",2015,1.09997690048509,207781,56106627.6,2,297.024243429954,26
"405","E06000007",2015,1.09997690048509,207781,56607371.91,2,299.67514593812,26
"406","E06000007",2016,1.09107175978964,208973,54620930.64,4,285.182080530656,32
"407","E06000007",2016,1.09107175978964,208973,55334117.69,2,288.905711093947,30
"408","E06000007",2016,1.09107175978964,208973,54997184.49,3,287.146544601359,31
"409","E06000007",2016,1.09107175978964,208973,54177438.26,2,282.866556460561,30
"410","E06000007",2016,1.09107175978964,208973,54532711.0133333,1,284.721475843375,29
"411","E06000007",2017,1.06472460897989,209704,52691580.7125,2,267.529578218101,34
"412","E06000007",2017,1.06472460897989,209704,51315494.4533333,4,260.542811612725,36
"413","E06000007",2017,1.06472460897989,209704,52120152.1366667,3,264.628278924983,35
"414","E06000007",2017,1.06472460897989,209704,49334390.16,2,250.484202840037,34
"415","E06000007",2017,1.06472460897989,209704,50624579.61,1,257.034847833272,33
"416","E06000007",2018,1.04629871828407,209547,43886374.8666667,4,219.131067364971,40
"417","E06000007",2018,1.04629871828407,209547,40785028.35,2,203.645592100028,38
"418","E06000007",2018,1.04629871828407,209547,44940676.53,3,224.395349263688,39
"419","E06000007",2018,1.04629871828407,209547,43009082.2866667,1,214.750617623318,37
"420","E06000007",2018,1.04629871828407,209547,46287853.23,2,231.121998915137,38
"421","E06000007",2019,1.02253670906786,210014,35749631.96,2,174.061305507087,42
"422","E06000007",2019,1.02253670906786,210014,37797052.325,2,184.029986081266,42
"423","E06000007",2019,1.02253670906786,210014,37029129.09,3,180.291046308043,43
"424","E06000007",2019,1.02253670906786,210014,36233023.8933333,4,176.41489144279,44
"425","E06000007",2019,1.02253670906786,210014,35811490.7866667,1,174.362489814069,41
"426","E06000007",2020,1,209397,32102130.78,4,153.307500967063,48
"427","E06000007",2020,1,209397,31823673.7266667,1,151.977696560441,45
"428","E06000007",2020,1,209397,32215140.12,2,153.847190360893,46
"429","E06000007",2020,1,209397,33031048.5975,2,157.743657251537,46
"430","E06000007",2020,1,209397,32589571.46,3,155.635331260715,47
"435","E06000008",2009,1.21670783194831,146197,60892150.8,1,506.767969127532,1
"436","E06000008",2009,1.21670783194831,146197,62829048.84,2,522.887581807364,2
"437","E06000008",2009,1.21670783194831,146197,60512678.01,4,503.60985018115,4
"438","E06000008",2010,1.19757610596153,146966,65079182.1,2,530.308190183305,6
"439","E06000008",2010,1.19757610596153,146966,67111389.8933333,1,546.867962481964,5
"440","E06000008",2010,1.19757610596153,146966,67405385.16,2,549.263630232504,6
"441","E06000008",2010,1.19757610596153,146966,65318459.36,3,532.257979449366,7
"442","E06000008",2010,1.19757610596153,146966,65334890.84,4,532.39187400888,8
"443","E06000008",2011,1.17602784833945,147657,68491338.9,2,545.505610410986,10
"444","E06000008",2011,1.17602784833945,147657,68200075.92,1,543.185819438189,9
"445","E06000008",2011,1.17602784833945,147657,68457024.2533333,3,545.232308230352,11
"446","E06000008",2011,1.17602784833945,147657,69334103.4,2,552.217886304387,10
"447","E06000008",2011,1.17602784833945,147657,68054910.2,4,542.029633620082,12
"448","E06000008",2012,1.15846665353738,147854,70813868.52,2,554.841298094068,14
"449","E06000008",2012,1.15846665353738,147854,70059997.8,2,548.934565167003,14
"450","E06000008",2012,1.15846665353738,147854,69506738.84,4,544.59966684886,16
"451","E06000008",2012,1.15846665353738,147854,69737917.92,1,546.411002728683,13
"452","E06000008",2012,1.15846665353738,147854,70212669.12,3,550.130776518549,15
"453","E06000008",2013,1.13525418341167,147763,70720593.92,2,543.342041654796,18
"454","E06000008",2013,1.13525418341167,147763,70704652.2,4,543.21956238515,20
"455","E06000008",2013,1.13525418341167,147763,71157220.28,2,546.696615545268,18
"456","E06000008",2013,1.13525418341167,147763,70653499.7066667,1,542.826560875647,17
"457","E06000008",2013,1.13525418341167,147763,71010296.56,3,545.567809499286,19
"458","E06000008",2014,1.11515043379352,147416,67931245.43,4,513.876090854443,24
"459","E06000008",2014,1.11515043379352,147416,68554633.76,2,518.591805340125,22
"460","E06000008",2014,1.11515043379352,147416,68412711.83,2,517.518215622561,22
"461","E06000008",2014,1.11515043379352,147416,68279412.74,3,516.509854670984,23
"462","E06000008",2014,1.11515043379352,147416,68072013.5833333,1,514.940952655427,21
"463","E06000008",2015,1.09997690048509,147856,68066782.18,4,506.383833516057,28
"464","E06000008",2015,1.09997690048509,147856,68392558.16,2,508.807448741228,26
"465","E06000008",2015,1.09997690048509,147856,68178786.1133333,1,507.217088435913,25
"466","E06000008",2015,1.09997690048509,147856,68559452.72,2,510.049063290632,26
"467","E06000008",2015,1.09997690048509,147856,68211905.3066667,3,507.463479164928,27
"468","E06000008",2016,1.09107175978964,148462,67758571.1866667,3,497.968931480568,31
"469","E06000008",2016,1.09107175978964,148462,67230907.1033333,4,494.091040976733,32
"470","E06000008",2016,1.09107175978964,148462,68139644.365,2,500.769501210821,30
"471","E06000008",2016,1.09107175978964,148462,66407836.72,2,488.042160781301,30
"472","E06000008",2016,1.09107175978964,148462,66826808.5466667,1,491.121253937957,29
"473","E06000008",2017,1.06472460897989,148772,63476490.55,1,454.285628883555,33
"474","E06000008",2017,1.06472460897989,148772,64702487.3566667,3,463.059786457485,35
"475","E06000008",2017,1.06472460897989,148772,63081780.06,2,451.460782997733,34
"476","E06000008",2017,1.06472460897989,148772,65238365.58,2,466.894935086256,34
"477","E06000008",2017,1.06472460897989,148772,64019526.6266667,4,458.172004507939,36
"478","E06000008",2018,1.04629871828407,148942,61025868.1333333,4,428.699007735087,40
"479","E06000008",2018,1.04629871828407,148942,60798940.6533333,1,427.10487088002,37
"480","E06000008",2018,1.04629871828407,148942,61350006.16,3,430.976036389519,39
"481","E06000008",2018,1.04629871828407,148942,61888710.6,2,434.760366968577,38
"482","E06000008",2018,1.04629871828407,148942,57328645.02,2,402.726482828137,38
"483","E06000008",2019,1.02253670906786,149696,50469153.32,1,344.742424281703,41
"484","E06000008",2019,1.02253670906786,149696,51341834.9866667,4,350.703498989759,44
"485","E06000008",2019,1.02253670906786,149696,50111342.84,2,342.298308535864,42
"486","E06000008",2019,1.02253670906786,149696,52582935.97,3,359.181155808369,43
"487","E06000008",2019,1.02253670906786,149696,53984154.7325,2,368.752537956795,42
"488","E06000008",2020,1,150030,43991933.3533333,4,293.220911506588,48
"489","E06000008",2020,1,150030,43535525.6533333,1,290.178801928503,45
"490","E06000008",2020,1,150030,44447701.88,3,296.258760781177,47
"491","E06000008",2020,1,150030,43762602.62,2,291.692345664201,46
"492","E06000008",2020,1,150030,44970622.79,2,299.744203092715,46
"497","E06000009",2009,1.21670783194831,142578,65915953.56,4,562.502328176811,4
"498","E06000009",2009,1.21670783194831,142578,67408002.0133333,1,575.234916926948,1
"499","E06000009",2009,1.21670783194831,142578,69226808.04,2,590.755933755913,2
"500","E06000009",2010,1.19757610596153,142753,71715931.32,4,601.635592706356,8
"501","E06000009",2010,1.19757610596153,142753,73096322.32,2,613.215897698085,6
"502","E06000009",2010,1.19757610596153,142753,70973306.4666667,3,595.40560258324,7
"503","E06000009",2010,1.19757610596153,142753,70952045.77,2,595.227243443158,6
"504","E06000009",2010,1.19757610596153,142753,72931768.24,1,611.835429096049,5
"505","E06000009",2011,1.17602784833945,142080,76809037.8,2,635.76553671845,10
"506","E06000009",2011,1.17602784833945,142080,74235315.1733333,3,614.462260515878,11
"507","E06000009",2011,1.17602784833945,142080,74865715.5066667,4,619.680224674117,12
"508","E06000009",2011,1.17602784833945,142080,76067728.6533333,1,629.629555576074,9
"509","E06000009",2011,1.17602784833945,142080,74077985.82,2,613.16001036891,10
"510","E06000009",2012,1.15846665353738,142037,78091959.5466667,4,636.925104333401,16
"511","E06000009",2012,1.15846665353738,142037,77532722.22,2,632.363913979079,14
"512","E06000009",2012,1.15846665353738,142037,78596487.44,1,641.040079587779,13
"513","E06000009",2012,1.15846665353738,142037,79786860.72,2,650.748872016103,14
"514","E06000009",2012,1.15846665353738,142037,77949024.92,3,635.759316555363,15
"515","E06000009",2013,1.13525418341167,141603,79933830.8933333,1,640.842467446151,17
"516","E06000009",2013,1.13525418341167,141603,79582814.24,2,638.028310089712,18
"517","E06000009",2013,1.13525418341167,141603,79594094.24,3,638.118743676493,19
"518","E06000009",2013,1.13525418341167,141603,79791161.36,4,639.698662692282,20
"519","E06000009",2013,1.13525418341167,141603,79805547.8,2,639.814001111627,18
"520","E06000009",2014,1.11515043379352,140898,75322613.6933333,3,596.147889498661,23
"521","E06000009",2014,1.11515043379352,140898,75686985.84,2,599.031747022668,22
"522","E06000009",2014,1.11515043379352,140898,75861707.22,2,600.414595769279,22
"523","E06000009",2014,1.11515043379352,140898,75592341.1266667,4,598.282672563627,24
"524","E06000009",2014,1.11515043379352,140898,75928652.35,1,600.944439278484,21
"525","E06000009",2015,1.09997690048509,140162,75112669.1933333,3,589.476470415981,27
"526","E06000009",2015,1.09997690048509,140162,75059030.48,2,589.055519333388,26
"527","E06000009",2015,1.09997690048509,140162,75523991.5433333,1,592.704485738631,25
"528","E06000009",2015,1.09997690048509,140162,75513810.335,2,592.624584667115,26
"529","E06000009",2015,1.09997690048509,140162,75491900.2533333,4,592.452636609004,28
"530","E06000009",2016,1.09107175978964,139983,74381672.55,2,579.754272770446,30
"531","E06000009",2016,1.09107175978964,139983,73664404.1066667,4,574.163655747599,32
"532","E06000009",2016,1.09107175978964,139983,72471690.3,2,564.867267243529,30
"533","E06000009",2016,1.09107175978964,139983,74190834.9133333,3,578.266823893997,31
"534","E06000009",2016,1.09107175978964,139983,73303281.5166667,1,571.348952106649,29
"535","E06000009",2017,1.06472460897989,139870,69629798.7633333,3,530.039038118527,35
"536","E06000009",2017,1.06472460897989,139870,70661077.815,2,537.889386191987,34
"537","E06000009",2017,1.06472460897989,139870,68047031.92,1,517.990630251404,33
"538","E06000009",2017,1.06472460897989,139870,68926482.87,4,524.685225724742,36
"539","E06000009",2017,1.06472460897989,139870,67067815.08,2,510.536592451479,34
"540","E06000009",2018,1.04629871828407,139305,62875712.34,2,472.249935268224,38
"541","E06000009",2018,1.04629871828407,139305,65321522.34,1,490.620043076029,37
"542","E06000009",2018,1.04629871828407,139305,65274451.1733333,4,490.266498685293,40
"543","E06000009",2018,1.04629871828407,139305,65322908.8566667,3,490.630456992337,39
"544","E06000009",2018,1.04629871828407,139305,66133251.81,2,496.716819961672,38
"545","E06000009",2019,1.02253670906786,139446,61550962.3133333,4,451.344021655949,44
"546","E06000009",2019,1.02253670906786,139446,57874124.3,2,424.382317183039,42
"547","E06000009",2019,1.02253670906786,139446,59583335.1866667,1,436.915705556711,41
"548","E06000009",2019,1.02253670906786,139446,61841003.78,2,453.470852449364,42
"549","E06000009",2019,1.02253670906786,139446,61619115.92,3,451.843781883363,43
"550","E06000009",2020,1,138381,53170214.9,2,384.230601744459,46
"551","E06000009",2020,1,138381,49599990.8433333,1,358.43064324823,45
"552","E06000009",2020,1,138381,51879181.72,3,374.901046530954,47
"553","E06000009",2020,1,138381,50607907.38,4,365.714277104516,48
"554","E06000009",2020,1,138381,49621195.52,2,358.583877266388,46
"559","E06000010",2009,1.21670783194831,256079,104180163.71,4,494.991081344486,4
"560","E06000010",2009,1.21670783194831,256079,107257067.253333,1,509.610369295951,1
"561","E06000010",2009,1.21670783194831,256079,111195644.12,2,528.32372462928,2
"562","E06000010",2010,1.19757610596153,256174,115608871.986667,1,540.454623530872,5
"563","E06000010",2010,1.19757610596153,256174,113502474.893333,3,530.607524181825,7
"564","E06000010",2010,1.19757610596153,256174,114628705.053333,4,535.872486002421,8
"565","E06000010",2010,1.19757610596153,256174,113717059.92,2,531.610677900131,6
"566","E06000010",2010,1.19757610596153,256174,116432786.52,2,544.306303867185,6
"567","E06000010",2011,1.17602784833945,256123,119948376.72,2,550.761280267025,10
"568","E06000010",2011,1.17602784833945,256123,117383295.18,2,538.983316849833,10
"569","E06000010",2011,1.17602784833945,256123,116521319.88,4,535.025425690582,12
"570","E06000010",2011,1.17602784833945,256123,117078074.16,1,537.58184794849,9
"571","E06000010",2011,1.17602784833945,256123,117086513.8,3,537.620599843752,11
"572","E06000010",2012,1.15846665353738,257012,124772489.64,2,562.404745796998,14
"573","E06000010",2012,1.15846665353738,257012,120649261.72,3,543.819535572361,15
"574","E06000010",2012,1.15846665353738,257012,120858769.41,2,544.763879309325,14
"575","E06000010",2012,1.15846665353738,257012,121788960.213333,1,548.956660296551,13
"576","E06000010",2012,1.15846665353738,257012,120660172.48,4,543.868715188973,16
"577","E06000010",2013,1.13525418341167,257188,123900041.973333,1,546.907480034479,17
"578","E06000010",2013,1.13525418341167,257188,124286152.8,2,548.611812784195,18
"579","E06000010",2013,1.13525418341167,257188,123484878.48,4,545.074905837369,20
"580","E06000010",2013,1.13525418341167,257188,124049035.04,3,547.565150696534,19
"581","E06000010",2013,1.13525418341167,257188,124217060.88,2,548.306833970176,18
"582","E06000010",2014,1.11515043379352,257414,117473093.23,2,508.908493222983,22
"583","E06000010",2014,1.11515043379352,257414,121194691.24,2,525.030932698911,22
"584","E06000010",2014,1.11515043379352,257414,116803159.003333,1,506.006252305704,21
"585","E06000010",2014,1.11515043379352,257414,117312262.333333,3,508.211753169275,23
"586","E06000010",2014,1.11515043379352,257414,116549476.73,4,504.907268190025,24
"587","E06000010",2015,1.09997690048509,258587,117647030.8775,2,500.446721513093,26
"588","E06000010",2015,1.09997690048509,258587,117491421.02,2,499.784788590178,26
"589","E06000010",2015,1.09997690048509,258587,116169821.496667,4,494.162970991618,28
"590","E06000010",2015,1.09997690048509,258587,116692268.38,3,496.385354573922,27
"591","E06000010",2015,1.09997690048509,258587,116792561.87,1,496.81198283547,25
"592","E06000010",2016,1.09107175978964,260035,116809850.966667,4,490.118367354267,32
"593","E06000010",2016,1.09107175978964,260035,116692832.443333,3,489.627373425829,31
"594","E06000010",2016,1.09107175978964,260035,117078682.47,1,491.246348054668,29
"595","E06000010",2016,1.09107175978964,260035,115901469.13,2,486.30691978339,30
"596","E06000010",2016,1.09107175978964,260035,116938226.7625,2,490.65701486508,30
